
Date,Amount,Category,Subcategory,Payment Method,Description,Ref/Check No,Payee/Payer,Status,Receipt Picture,Account,Tag,Tax,Quantity,Split Total,Row Id,Type Id
2018-09-23,-3,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,876,
2018-09-23,-15,Food,mine,Cash,,,water,Cleared,,Personal Expense,,,1 PCS,,863,
2018-09-23,-510,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,864,
2018-09-23,-130,Household,Miscellaneous Household Items,Cash,,,chicken,Cleared,,Personal Expense,,,1 PCS,,865,
2018-09-23,-220,Household,Miscellaneous Household Items,Cash,,,fruits home,Cleared,,Personal Expense,,,1 PCS,,866,
2018-09-23,-35,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,867,
2018-09-24,-100,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,877,
2018-09-24,-31,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,878,
2018-09-24,-40,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,879,
2018-09-24,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,880,
2018-09-24,-65,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,881,
2018-09-25,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,886,
2018-09-25,-50,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,887,
2018-09-25,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,882,
2018-09-25,-31,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,883,
2018-09-25,-1281,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,884,
2018-09-25,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,885,
2018-09-26,-30,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,888,
2018-09-26,-325,Travel,Train,Debit,,,tatkal,Cleared,,Personal Expense,,,1 PCS,,889,
2018-09-26,-25,Food,mine,Cash,,,lunch,Uncleared,,Personal Expense,,,1 PCS,,890,
2018-09-26,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,891,
2018-09-26,-250,Personal,Personal Care,Cash,,,bigbazar,Cleared,,Personal Expense,,,1 PCS,,892,
2018-09-26,-60,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,893,
2018-09-27,-30,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,901,
2018-09-27,-50,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,894,
2018-09-27,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,895,
2018-09-27,-19,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,896,
2018-09-27,-780,Travel,Train,Debit,,,tatkal,Cleared,,Personal Expense,,,1 PCS,,897,
2018-09-27,-29,Travel,bike,Cash,,,rapido,Uncleared,,Personal Expense,,,1 PCS,,898,
2018-09-27,-105,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,899,
2018-09-27,-208,Family,wife,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,900,
2018-09-28,-60,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,904,
2018-09-28,-560,Household,Miscellaneous Household Items,Cash,,,bakery  shavarma,Cleared,,Personal Expense,,,1 PCS,,905,
2018-09-29,-350,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,902,
2018-09-29,-750,Family,wife,Cash,,,afi + monu dress,Cleared,,Personal Expense,,,1 PCS,,903,
2018-09-30,-274,Personal,Gift,Cash,,,aluwa,Cleared,,Personal Expense,,,1 PCS,,907,
2018-09-30,-500,Family,wife,Cash,,,afi dress,Cleared,,Personal Expense,,,1 PCS,,908,
2018-09-30,-20,Family,wife,Cash,,,magi,Cleared,,Personal Expense,,,1 PCS,,909,
2018-09-30,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,910,
2018-10-01,-80,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,906,
2018-10-01,-29,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,911,
2018-10-01,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,912,
2018-10-01,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,913,
2018-10-02,-19,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,914,
2018-10-02,-120,Personal,Other,Cash,,,film ticket,Cleared,,Personal Expense,,,1 PCS,,915,
2018-10-02,-19,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,916,
2018-10-02,-75,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,917,
2018-10-02,-350,Personal,Recharge,Debit,,,recharge shafi,Cleared,,Personal Expense,,,1 PCS,,918,
2018-10-02,-20,Food,Snack,Cash,,,snacks,Uncleared,,Personal Expense,,,1 PCS,,919,
2018-10-03,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,920,
2018-10-03,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,921,
2018-10-04,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,922,
2018-10-04,-40,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,923,
2018-10-05,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,924,
2018-10-05,-35,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,925,
2018-10-05,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,927,
2018-10-05,-59,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,928,
2018-10-05,-123,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,929,
2018-10-06,-170.00,Health Care,,Cash,,,amish checkup,Cleared,,Personal Expense,,,1 PCS,,937,
2018-10-06,-265.00,Health Care,Medical,Cash,,,afi checkup,Cleared,,Personal Expense,,,1 PCS,,938,
2018-10-07,-125,Family,wife,Debit,,,afi and me burger,Cleared,,Personal Expense,,,1 PCS,,931,
2018-10-07,-450,Family,wife,Cash,,,afi chappal,Uncleared,,Personal Expense,,,1 PCS,,932,
2018-10-07,-2000,Family,wife,Cash,,,afi gift,Cleared,,Personal Expense,,,1 PCS,,934,
2018-10-07,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,935,
2018-10-07,-300,Household,Miscellaneous Household Items,Cash,,,chicken,Cleared,,Personal Expense,,,1 PCS,,936,
2018-10-07,-400,Other,Other,Cash,,,shortage,Cleared,,Personal Expense,,,1 PCS,,953,
2018-10-08,-54,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,933,
2018-10-08,-60,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,944,
2018-10-08,-37,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,940,
2018-10-08,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,941,
2018-10-08,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,942,
2018-10-08,-10,Food,Snack,Cash,,,snacks,Uncleared,,Personal Expense,,,1 PCS,,943,
2018-10-09,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,945,
2018-10-09,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,946,
2018-10-09,-75,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,948,
2018-10-09,-98,Family,recharge,Debit,,,recharge umma,Cleared,,Personal Expense,,,1 PCS,,949,
2018-10-09,-25,Food,mine,Cash,,,dinner,Uncleared,,Personal Expense,,,1 PCS,,950,
2018-10-09,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,951,
2018-10-09,-3500,Personal,Other,Cash,,,hostel rent,Cleared,,Personal Expense,,,1 PCS,,952,
2018-10-10,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,954,
2018-10-10,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,955,
2018-10-10,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,956,
2018-10-11,-10,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,959,
2018-10-11,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,957,
2018-10-11,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,958,
2018-10-12,67000,Income,,Debit,,,salary,Cleared,,Personal Expense,,,1 PCS,,960,
2018-10-12,-10000,Loans,Other,Cash,,,kadam aliyan,Uncleared,,Personal Expense,,,1 PCS,,961,
2018-10-12,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,963,
2018-10-12,-40,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,964,
2018-10-13,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,967,
2018-10-13,-80,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,965,
2018-10-13,-1535,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,966,
2018-10-14,-50,Food,mine,Cash,,,breakfast,Uncleared,,Personal Expense,,,1 PCS,,968,
2018-10-14,-399,Family,recharge,Debit,,,recharge umma,Cleared,,Personal Expense,,,1 PCS,,970,
2018-10-14,-35,Food,mine,Cash,,,dinner,Uncleared,,Personal Expense,,,1 PCS,,971,
2018-10-15,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,972,
2018-10-15,-25,Health Care,Medical,Cash,,,shafi medicine,Cleared,,Personal Expense,,,1 PCS,,975,
2018-10-15,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,976,
2018-10-15,-5000,Loans,Other,Cash,,,groww investment,Cleared,,Personal Expense,,,1 PCS,,977,
2018-10-16,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,982,
2018-10-16,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,983,
2018-10-16,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,978,
2018-10-16,-50,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,979,
2018-10-16,-30,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,980,
2018-10-17,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,981,
2018-10-17,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,987,
2018-10-17,-10,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,988,
2018-10-17,-10,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,989,
2018-10-17,-25,Health Care,Medical,Cash,,,shafi medicine,Cleared,,Personal Expense,,,1 PCS,,985,
2018-10-18,-35,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,986,
2018-10-18,-20,Personal,Personal Care,Cash,,,soap,Cleared,,Personal Expense,,,1 PCS,,990,
2018-10-18,-75,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,991,
2018-10-18,-105,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,992,
2018-10-19,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,993,
2018-10-19,-230,Health Care,Medical,Cash,,,shafi medicine,Cleared,,Personal Expense,,,1 PCS,,994,
2018-10-19,-290,Household,Miscellaneous Household Items,Cash,,,chicken,Cleared,,Personal Expense,,,1 PCS,,995,
2018-10-19,-278,Household,bill,Cash,,,bsnl,Cleared,,Personal Expense,,,1 PCS,,996,
2018-10-19,-350,Family,Other,Cash,,,afi fruits,Cleared,,Personal Expense,,,1 PCS,,997,
2018-10-19,-500,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,998,
2018-10-19,-3100,Personal,Clothing,Cash,,,dress shaping,Cleared,,Personal Expense,,,1 PCS,,999,
2018-10-20,-83,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1000,
2018-10-20,-240,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1001,
2018-10-20,-105,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1002,
2018-10-20,-1000,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1003,
2018-10-20,-30,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1004,
2018-10-20,-60,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1005,
2018-10-20,-2800,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1006,
2018-10-20,-561,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1007,
2018-10-21,-35,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1009,
2018-10-21,-170,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1010,
2018-10-21,-30,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1011,
2018-10-21,-240,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1012,
2018-10-21,-26,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1013,
2018-10-21,-81,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1014,
2018-10-21,-70,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1015,
2018-10-21,-40,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1016,
2018-10-21,-60,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1017,
2018-10-21,-500,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1018,
2018-10-21,-330,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1019,
2018-10-21,-20,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1020,
2018-10-21,-80,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1021,
2018-10-21,-20,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1022,
2018-10-21,-460,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1023,
2018-10-21,-30,Family,Tour,Cash,,,ooty tour,Cleared,,Personal Expense,,,1 PCS,,1024,
2018-10-21,-120,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1038,
2018-10-22,-8,Family,wife,Cash,,,id card,Cleared,,Personal Expense,,,1 PCS,,1026,
2018-10-23,-100,Travel,Taxi,Cash,,,cab,Cleared,,Personal Expense,,,1 PCS,,1025,
2018-10-23,-1270,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1027,
2018-10-23,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1028,
2018-10-23,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1029,
2018-10-23,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1032,
2018-10-23,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1033,
2018-10-23,-10,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,1034,
2018-10-23,-60,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1035,
2018-10-24,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1030,
2018-10-24,-50,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1031,
2018-10-25,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1036,
2018-10-25,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1039,
2018-10-25,-40,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1040,
2018-10-25,-140,Family,wife,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,1041,
2018-10-26,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1042,
2018-10-26,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1043,
2018-10-26,-95,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1044,
2018-10-26,-70,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1045,
2018-10-27,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1049,
2018-10-27,-60,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,1050,
2018-10-27,-126,Health Care,Medical,Cash,,,afi checkup,Cleared,,Personal Expense,,,1 PCS,,1051,
2018-10-27,-100,Family,Other,Cash,,,home food,Cleared,,Personal Expense,,,1 PCS,,1073,
2018-10-28,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1047,
2018-10-28,-70,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,1048,
2018-10-28,-610,Family,Child Care,Cash,,,amish food,Cleared,,Personal Expense,,,1 PCS,,1052,
2018-10-29,-80,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,1046,
2018-10-29,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1053,
2018-10-29,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1054,
2018-10-29,-200,Food,mine,Cash,,,water,Cleared,,Personal Expense,,,1 PCS,,1055,
2018-10-30,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1056,
2018-10-30,-500,Loans,Other,Cash,,,groww investment,Cleared,,Personal Expense,,,1 PCS,,1057,
2018-10-30,-30,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1058,
2018-10-31,-20,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1061,
2018-10-31,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1059,
2018-10-31,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1060,
2018-11-01,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1062,
2018-11-02,-126.00,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1063,
2018-11-02,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1064,
2018-11-02,-80,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1065,
2018-11-03,-400,Automobile,Fuel,Cash,,,car fuel,Uncleared,,Personal Expense,,,1 PCS,,1069,
2018-11-03,-240,Family,Other,Cash,,,afi fruits,Cleared,,Personal Expense,,,1 PCS,,1070,
2018-11-03,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1071,
2018-11-04,-40,Personal,Gift,Cash,,,aluwa,Cleared,,Personal Expense,,,1 PCS,,1067,
2018-11-04,-180,Family,Food,Debit,,,family treat,Cleared,,Personal Expense,,,1 PCS,,1068,
2018-11-04,-40,Family,Other,Cash,,,home food,Cleared,,Personal Expense,,,1 PCS,,1072,
2018-11-04,-50,Personal,Other,Cash,,,mechanic,Cleared,,Personal Expense,,,1 PCS,,1077,
2018-11-05,-100,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,1066,
2018-11-05,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1074,
2018-11-05,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1075,
2018-11-05,-80,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1076,
2018-11-06,-157,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1078,
2018-11-06,-29,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1079,
2018-11-06,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1080,
2018-11-06,-10,Personal,Recharge,Debit,,,recharge shafi,Cleared,,Personal Expense,,,1 PCS,,1084,
2018-11-06,67000,Income,,Debit,,,salary,Cleared,,Personal Expense,,,1 PCS,,1087,
2018-11-07,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1081,
2018-11-07,-40,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1082,
2018-11-07,-157,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1083,
2018-11-07,-15,Food,mine,Cash,,,dinner,Uncleared,,Personal Expense,,,1 PCS,,1085,
2018-11-08,-8,Travel,Bus,Cash,,,bus,Uncleared,,Personal Expense,,,1 PCS,,1088,
2018-11-08,-230,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,1089,
2018-11-08,-150,Family,Tour,Cash,,,wayanad tour,Cleared,,Personal Expense,,,1 PCS,,1090,
2018-11-08,-40,Household,Miscellaneous Household Items,Cash,,,stationary home,Cleared,,Personal Expense,,,1 PCS,,1091,
2018-11-08,-400,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,1092,
2018-11-08,-150,Automobile,Fuel,Cash,,,bike fuel,Cleared,,Personal Expense,,,1 PCS,,1093,
2018-11-08,-2000,Family,Tour,Cash,,,wayanad tour,Cleared,,Personal Expense,,,1 PCS,,1094,
2018-11-09,-60,Family,Tour,Cash,,,wayanad tour,Cleared,,Personal Expense,,,1 PCS,,1095,
2018-11-09,-240,Family,Tour,Cash,,,wayanad tour,Cleared,,Personal Expense,,,1 PCS,,1096,
2018-11-09,-30,Family,Tour,Cash,,,wayanad tour,Cleared,,Personal Expense,,,1 PCS,,1097,
2018-11-09,-600,Family,Tour,Cash,,,wayanad tour,Cleared,,Personal Expense,,,1 PCS,,1098,
2018-11-10,-4000,Family,Tour,Cash,,,wayanad tour,Cleared,,Personal Expense,,,1 PCS,,1099,
2018-11-10,-60,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1117,
2018-11-11,-20,Household,Miscellaneous Household Items,Cash,,,stationary home,Uncleared,,Personal Expense,,,1 PCS,,1102,
2018-11-11,-15,Food,mine,Cash,,,water,Cleared,,Personal Expense,,,1 PCS,,1103,
2018-11-11,-150,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,1100,
2018-11-11,-15000,Family,gift,Debit,,,uppa,Cleared,,Personal Expense,,,1 PCS,,1101,
2018-11-12,-57,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1104,
2018-11-12,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1106,
2018-11-12,-58.00,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1107,
2018-11-12,-90.00,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1108,
2018-11-12,-975.00,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1109,
2018-11-12,-1415.00,Household,bill,Cash,,,kseb,Cleared,,Personal Expense,,,1 PCS,,1110,
2018-11-12,-87,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1111,
2018-11-12,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1112,
2018-11-13,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1113,
2018-11-13,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1114,
2018-11-13,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1115,
2018-11-13,-93.40,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1116,
2018-11-14,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1118,
2018-11-14,-40,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1119,
2018-11-14,-20000,Loans,Other,Cash,,,kadam aliyan,Cleared,,Personal Expense,,,1 PCS,,1120,
2018-11-14,-10,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,1123,
2018-11-15,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1121,
2018-11-15,-399,Family,wife,Cash,,,afi recharge,Cleared,,Personal Expense,,,1 PCS,,1122,
2018-11-15,-50,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1124,
2018-11-15,-141,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1125,
2018-11-16,-15,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1126,
2018-11-16,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1128,
2018-11-16,-40,Food,mine,Cash,,,water,Cleared,,Personal Expense,,,1 PCS,,1129,
2018-11-16,-110,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1130,
2018-11-16,-67,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1131,
2018-11-17,-60,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,1132,
2018-11-17,-50,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,1133,
2018-11-17,-470.00,Household,Miscellaneous Household Items,Cash,,,home stationary,Uncleared,,Personal Expense,,,1 PCS,,1134,
2018-11-17,-220,Family,Other,Cash,,,jessy fruits,Cleared,,Personal Expense,,,1 PCS,,1135,
2018-11-17,-120,Family,Other,Cash,,,home food,Cleared,,Personal Expense,,,1 PCS,,1136,
2018-11-17,-20,Family,Child Care,Cash,,,amish car,Cleared,,Personal Expense,,,1 PCS,,1137,
2018-11-17,-285.00,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,1138,
2018-11-18,-15,Food,mine,Cash,,,water,Cleared,,Personal Expense,,,1 PCS,,1140,
2018-11-19,-57,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1139,
2018-11-19,-20,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1153,
2018-11-19,-10,Personal,Recharge,Debit,,,recharge shafi,Cleared,,Personal Expense,,,1 PCS,,1144,
2018-11-19,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1141,
2018-11-19,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1142,
